RA,DEC
117.419817434945,45.0403278456061
155.048678095672,10.0380177170056
252.343339951085,43.8538845726294
153.190450708785,46.702135593304
124.388498989908,30.8039874991575
6.0837645497193,12.1584951651966
228.838243807917,49.1413042341503
187.930774744476,52.7890366329809
210.62761939064,-2.9056902665949
350.165592316772,13.5316828449917
151.997775424997,40.7048018847973
248.647854460205,41.7691500393853
187.907496879944,18.6610793978871
210.955820008835,47.3753939686209
169.687887915641,19.2755881676148
2.0215992961891,-0.6629936086319
242.374865677021,44.6492173288075
128.518299935608,45.5732448472483
171.328603334856,40.8378724193432
203.885491359944,16.4932384834682
198.515931261878,36.9813774118416
318.332642282326,0.7731935297128
344.431816235848,0.4594854726168
168.061602600236,60.9154746356475
177.849977307116,54.1966059054296
186.224395716998,62.7830810014517
223.445074662532,20.4314432856789
213.268685910753,6.7201104662898
213.337586445664,54.0157228513731
232.322809795816,49.5111612354634
207.904455159916,61.6019898785147
233.217823227763,53.4988074111219
175.043931912366,-0.493190446646
174.309825773453,0.8718070675782
175.108858360856,0.2051647393635
227.574542466594,50.2359035669905
244.849820849209,45.1405271150238
234.62975377402,52.1808872600528
231.783191468518,33.5171692871312
167.889781965646,18.6765079739107
337.899044608271,0.7452016707144
344.434722763083,0.8510642887317
343.415585205591,-0.8494647888411
117.962434051069,40.7943051385307
189.218235299929,35.1379352056859
28.2466456933253,1.0050265620079
195.714680974617,10.6050070968498
318.126308259206,-1.1901914411227
342.661542198447,-9.8917272554813
212.224440263704,52.3763193442226
197.064725228303,65.9261518918716
189.323925449892,48.6339192054701
212.393571307568,66.2063271276796
257.781876066768,42.1684048330094
242.626493997238,44.9838353993288
229.712248938658,36.386917176934
174.157368831215,7.5604880692005
245.494355571449,20.8464577510363
190.412605273836,-7.8090867054039
125.172917016108,6.3402658816464
211.323066062087,33.4506088498746
161.435190589578,7.2276934689767
190.43999516078,47.105966464415
137.776459931128,18.4445707560291
205.224069785718,61.6372332372159
226.193503051705,9.0190042079327
254.349371449841,26.645496947388
141.54034175284,-0.5262102459786
214.736355468251,36.9597802359916
54.841645654979,-5.5586977874946
180.260633095753,0.3802128698654
200.886119526268,31.3797164466649
116.471870090911,24.1617234347953
155.48655602245,50.7820896810151
167.995547596034,19.3119208262077
198.617456123889,13.3067392462238
136.421107267932,57.014443087767
243.868567684749,46.2418628625469
181.146666612802,47.07332788677
245.217310719551,34.7588853688786
136.936088211746,52.0960501318962
330.87045196628,-0.2365894273664
187.252023138906,3.9722751647434
198.94363071757,64.756700189441
208.790081481148,42.2429363436728
146.991972044556,43.920050169117
42.0095127461231,34.1342435036385
190.882505057896,52.3766781948894
148.262576683156,8.0651731254315
21.1815879628269,31.7212376233023
126.999236124286,6.8770380567955
213.360473781861,65.6423778573203
355.980169571619,16.0143242297354
20.3167079822864,25.8203982669959
146.029749143958,54.8076167767992
181.136155470536,58.3269530327809
132.407382197675,56.3303411193636
205.718936625992,-3.247135793345
128.765335003558,22.4847884157425
153.331719695432,46.8003196007119
169.048059903082,18.8466823945274
218.498394298629,43.1751312478409
186.692975657176,56.6240735034783
233.287238329345,56.1084110912312
27.8218535403068,12.685052179311
200.803158413276,-1.4899087999586
189.662061366575,13.4710260995909
214.792963790751,59.235673125162
170.489981219302,61.6719749426926
149.954515889964,53.9461773974151
219.868482949101,48.6087319452002
242.431363176328,45.8516099655917
187.701819588585,33.2492359969534
193.335572929354,61.755344690211
192.851409263782,56.3695081674546
229.770213459557,15.2143624811987
176.048524975815,64.0718692193874
146.227753109488,32.1146672512317
185.4021558333,15.0938401226981
163.52412724991,37.0898432272276
146.94170935198,62.7527120710783
233.441086397708,21.6137928110369
228.52413072765,45.8625991996693
117.759376231937,26.2792476678451
173.038553084975,44.561620193007
228.563017703959,45.0526135200383
23.4412187969182,13.9315150991574
225.658095780525,10.733508218679
172.652001138021,-0.3654779251288
178.141599170991,55.3792992952637
184.313486790172,51.7993685783004
212.060971795982,0.6441713992507
201.764141030008,52.0890877904473
189.612287239177,21.8272274383962
197.87387300554,67.6893933403589
228.881571344664,50.2395739868197
54.733330127041,-6.8241118226638
159.105032094468,62.6120950133598
198.856332961337,55.1795933356394
142.078288852837,0.1202324517861
186.954873278258,45.9061829624957
190.614897177119,61.4502479851002
19.7071622881263,24.9914780888122
186.416089737941,57.2945317499508
236.326969314401,28.9036347878386
240.842565639916,22.6145741055781
168.619646799763,20.1750844722283
217.37215282953,46.9248830531694
238.132502190507,44.0369634659473
243.882187716149,45.722900288764
154.946645116611,4.347183052546
182.137939488849,40.365461017568
154.344615809635,40.1741059421898
195.872692600173,6.0519207816615
135.058872476173,56.2824238200501
132.963111679838,5.0107337308668
219.988733238597,38.9143419003154
243.153694179908,51.4703042574523
330.74451095984,26.575703783895
263.179099670923,54.7098912305517
226.436331444621,44.5694470800774
186.857154660921,62.4783590576369
198.858068597674,52.5166266153619
158.6247777923,20.2941497691292
351.755595741947,-0.7996650707529
259.925958253775,25.841332254344
180.732195471994,37.6790818544065
193.213418376742,-2.0079330484828
190.355029920063,26.4206486741344
346.673183736695,29.4464292937472
161.828324213224,60.7432638232373
21.5647978901418,7.6053968283099
54.9152847321066,0.2610848950275
136.196797693316,37.8958672824227
251.873832602076,25.3651764388639
357.512353072021,0.3274900473278
240.581658736823,32.578810504015
208.44609064702,55.050005969316
218.467587725861,52.4940005834493
154.144359543425,61.7080790844884
154.2930176682,39.3568361288436
192.065841471081,61.9958014140628
160.931538411258,63.3530487320457
244.362365062182,38.9326578485059
126.610043235812,6.0813949516497
169.889623061343,63.0769330718061
239.309396906013,8.2402576915631
179.863909333924,41.6188360700603
188.901402201363,43.2831164668372
344.231830133854,-0.4222278991807
194.171648787603,43.6785979110413
265.968619630025,54.9107825796303
220.641296585265,60.8706737938171
241.298648944138,50.9141814511492
174.273107374574,64.9522193108954
243.24080851047,46.5704792079423
356.426040520182,0.771268147701
210.709162293687,49.3238355379808
197.783988218868,9.3547342491314
343.746794654918,1.1851938483923
245.579794022702,17.0746172160122
196.098687231564,42.8920772960459
4.9540996856031,-9.3228428150373
186.881793325281,33.5495150005321
242.612938663919,45.9424347444586
175.644998791046,49.087391696396
195.904724967553,57.7931545887425
200.626151556807,61.1726234914006
229.87651827584,59.4160130481374
343.29490871078,-0.8192312942948
169.076032685073,20.0331673430406
194.34071632205,51.4563033809028
237.110035986815,43.3067495375347
318.505345576326,-0.8186964847755
192.986499921262,17.4341393633086
327.573618286836,0.3321761945378
218.715492758069,42.8009369634803
153.80252774738,3.9298007109228
244.666901009552,51.7694475617213
242.403043775483,59.985736075511
151.125937293539,22.9697580690539
129.436078434773,40.5679450061766
246.116827385901,20.908703102084
231.535279474626,58.5774595327601
175.672126644068,62.4109934322678
244.08292299031,17.8219595038852
146.601281207076,58.2459664611918
177.9542230428,-1.8065939313938
136.544493635619,1.373123391201
236.968658199881,3.4895245807347
236.557347962553,35.9431590991955
176.573017734763,48.7736505715182
173.054165082135,-0.5102267931511
155.005555474605,3.2543420394237
202.260157520041,50.4224456823902
158.116394678942,57.6396008219361
213.192554809056,50.9629042070611
17.6689407121024,11.5404100987245
211.243138717656,60.0065014790166
191.913030162962,6.7678618681306
223.412966670391,56.4184193175409
174.755088435063,0.056050348867
161.413645523,58.1197285203539
221.223691545235,57.6964832084589
165.474914894992,60.7253650362251
180.392475789251,57.3700070775295
183.041305660513,33.6257531656339
181.718495249554,48.1063061257175
231.144989395196,51.077661350965
145.296065955772,4.7379446599889
246.760582830586,20.0028394552182
186.229040854405,38.975083810842
225.975684681417,43.8256772102791
121.517103826743,41.9419967709761
196.409057210164,49.50401254525
234.721184991764,57.5916813136752
122.00386041223,16.1344237162391
136.867477868353,59.4947444596694
186.622194394371,27.4170253345685
141.516957368033,44.3154921637521
342.483316481011,1.1078200998886
164.880060079975,60.3488111398954
177.791359930386,57.2528104253637
170.957626337408,65.3728192748143
218.445161951555,45.3356783617548
171.87686488962,-1.633855263215
233.976133364595,31.696123878096
357.884752106225,18.6685866116258
54.9876272013182,-6.8369476411599
224.512663776417,1.1326393468102
176.702730354266,57.1627295296077
143.904170348724,0.4061111830237
16.6514000518785,-1.0402318092646
144.579146936261,43.3597988516082
235.204992942438,45.5562736258233
150.084803668648,52.7367833311514
25.4242477616727,14.9766985786733
191.444329551516,25.9251238220414
139.995412484678,53.946958460351
196.943273923122,19.6011941438605
259.810309316028,59.939990195435
164.199428884525,56.5129703904023
136.634148105992,47.0433199240148
184.574361504958,53.5340713186198
142.302702006781,35.6354380722272
246.495802897275,27.3178569585912
187.296668702001,54.0128948707139
204.742136110311,30.6591973303128
192.178914106356,31.5962822563006
174.556736385606,-2.8194417481202
358.819098618968,14.5267436540241
187.450885942266,52.6168959464677
228.977886959211,57.9343734555626
124.828040683274,44.8832270259303
152.021641476319,35.2018549936514
252.531261147603,19.8991112633305
194.679369511017,58.5606493114881
262.77836785524,53.520008044536
258.940690164504,26.5151134301105
217.789629984173,62.1787874736928
123.030245359917,28.0613160477547
223.658149429756,50.4302289459265
187.295176241413,57.4048585654621
10.5899474076373,-0.4426665002793
129.041228480307,51.4671352952636
18.3532615187539,25.9691827519352
49.2293156884897,-7.9028846771661
188.574058033837,52.1459570918796
144.449865918218,43.1907599998597
210.138470941181,-2.9641910333448
234.160001911886,51.5921206443988
247.60714195155,27.1842229267792
223.087658459932,56.9665674772391
243.369580101726,46.6939033374094
141.605572983559,43.2760800916177
214.593197115603,10.9243403546389
236.060157729215,62.2929223318447
145.171019639517,58.3609872623828
226.088329005871,46.0498911966451
182.152030415245,41.6427105887794
145.161692685173,36.7793476791043
258.5386916146,61.2672420785
348.869289288951,-9.2333346754773
150.392707480745,33.7407830359754
140.157282859575,7.6938133657934
189.866579346369,7.9364614745371
200.284518534151,20.3327575733406
261.047700897049,58.6197130003447
206.007572645082,30.9328803974331
230.75326160548,53.348398723502
332.237864564819,-0.097542721676
157.285458435017,58.6240564331133
205.741690759397,41.8833129048675
156.492962475742,60.3489958758313
231.517012709262,54.771956625877
226.251895312361,16.0420882973971
160.836990158634,61.2051531328496
33.7570436294515,-8.7191386914879
233.545602506723,58.5390093281304
209.024727477558,54.3995672438153
141.644302309746,9.8614272790216
135.91734948391,33.0627948801168
189.44039595215,57.8556386685852
19.1451870480924,27.4890867910166
318.23899686109,-1.2352692488075
156.056905497253,64.7725678326521
213.428461294914,32.1385254028749
207.968620313913,54.774295937365
203.588806486977,47.0680965518216
155.379066333985,-2.5812359447477
154.991062797047,42.2844261965247
21.3834876760747,13.9010030435788
244.966108271791,39.8696737592116
183.003316832488,48.0293573954091
56.241831678775,0.3373956330762
253.715988215653,35.7434905833008
192.660029084063,63.1321009361654
129.991979747867,7.7175179042751
169.73216000418,48.3790755206148
241.218226782208,52.3161018625323
252.113519538899,19.3553041209522
212.018726644248,1.222263228368
185.169464436349,32.8447149318649
166.259799148664,40.06979375792
174.001233586021,51.6060978842399
195.935059122652,47.2036762303592
252.17858031869,52.6919200964533
187.140298518313,38.9005075708339
50.387952562504,-0.9498686357181
235.399407339557,37.6808655417908
215.233750571054,59.450104047537
136.410597018789,57.8873888343688
245.821335236253,28.0764091677548
118.975245054215,39.7566186593095
133.799214611986,42.7847444474116
246.763923962923,46.78284270218
240.086080945423,18.5572373308739
143.547162204058,44.2830594323304
255.215659738845,18.1856118334776
189.876853776378,39.6085131509665
239.092970515027,34.252025252407
263.942940126644,53.9393306529702
215.433236157091,57.1020639074567
147.694971678811,44.702960756937
236.646113160233,-0.8866256354547
249.351309301661,16.0483333628333
154.448868564849,42.6232854341866
6.6778944916931,25.5298424311357
184.339289038796,39.7246088154959
186.208440967095,27.5933244935858
183.161356353476,37.8191107903819
194.094434731269,56.0624121109539
343.117147327741,5.8901037875622
158.931915785911,61.2649942850832
15.3556542412383,0.3469434560938
128.725610748112,14.3477191968669
246.202190478255,17.4574059051752
125.014473634064,6.4488244347939
261.00312655183,57.593932965091
168.634002217983,63.1539919163395
114.872582861088,31.2150568940514
254.189569547144,18.4104545730854
162.869631741197,26.871926790306
229.143015399912,45.0882139767226
36.9938371330631,-0.7627982286769
147.615697946265,56.3868403192143
230.032131065901,48.3219459141235
217.772898305184,46.0489470901383
246.008237280469,32.4834337290212
237.751712496797,32.8594442817552
187.182876364516,33.1932792382099
114.655219892534,43.6740925980998
207.698559672931,59.3271909586213
114.089130419527,42.2822729147963
149.168247513251,41.1787478863589
190.430724125121,63.2525704746943
52.4041146529073,-1.0432043392287
242.308541198531,30.273889060029
239.357478823948,41.1037501008878
139.040203480509,51.1934698409217
253.817632861245,11.3815268005692
157.053765377099,61.5731397409492
14.9561741132419,23.5754594670593
7.0594348081587,15.0250246523902
237.478746532798,36.563529137984
303.545169852509,78.289790333462
192.775659646997,44.0508455293105
262.313224613245,54.6327715394584
208.068192312251,65.949668457728
358.075679629549,37.9779025241017
230.661495349048,54.0753211652262
143.586627310703,43.1181457078706
184.192543869594,43.3226733309777
248.58693788619,27.0454876531062
161.838968145296,31.14216674557
179.961120017332,34.1471014547929
19.4907251139777,-7.5905195421779
136.750807291835,18.61023879845
342.298132704902,0.950722725548
54.2937305585281,-6.5837830511809
251.96575422034,22.1941578238401
165.573009966602,41.2225505252454
149.410243394467,57.8209719185678
265.329518851164,53.67691388568
174.056609422426,63.5312936246533
134.05295967703,22.4559564825636
181.581947407374,47.3856338252152
184.882210412155,56.5245543137561
130.574217575205,22.9163580206922
205.479435077004,48.5968424376302
139.046870628255,43.9547270938202
235.188680346236,37.6299431938447
226.698631183431,40.584714189789
223.97471982041,38.3078193514558
237.65930512284,41.6496103573965
247.004769757303,31.6890590909454
210.084091234393,64.2102703558204
163.862660346027,41.5170862129102
214.314205108348,49.9444400440639
162.747990056344,1.3665462626726
179.626492412583,45.3901754182735
190.323008048938,30.1704824529137
34.0903462092213,-1.0565955064246
319.860417631791,-0.3947524248131
233.774620889592,30.1583905658265
251.804810722988,32.3287982527062
209.959210828142,35.7932449394151
172.434143045465,47.1906571446032
244.042632745498,35.5359887355766
24.6216588630485,13.6372839212675
23.509257086025,14.8425150706105
188.551174851936,30.8564410377358
209.436645766168,43.1338781784079
296.367205565429,78.1969027197657
172.743303318968,66.7866725788791
339.418373094851,13.8140316748647
118.998944268683,36.9618830577419
19.3603514219187,25.2286839056829
343.748205473974,-0.4293053653367
359.664370824079,13.9771559570843
115.363510536999,22.9297322567558
236.075149497766,50.6245196714923
177.304974118299,48.5408641580241
255.089468288366,17.8452501803692
41.1160913316708,1.0374659277497
225.667571964948,42.5699740613066
125.152871751113,49.5499218470282
339.32548824831,0.8988656954882
191.852702723437,62.8914148348864
152.614770715937,62.7223100683007
194.837630027796,56.8566567252336
180.232314590019,58.0561594564215
250.29158170012,30.2511818527189
236.88993044295,33.1661557756891
168.273117651226,60.6499203853953
146.157247896737,49.6375674297672
180.020082882108,38.2069757008565
234.0406411987,57.409567534213
155.820904016841,57.9424371290152
157.601833005787,49.9809524676814
36.986535886296,-0.6887009207574
201.451220779883,45.2341034112044
196.477348042211,18.4672667172555
204.535455347599,51.3214524727239
161.410619578331,61.8280236997724
256.236782037369,24.0783824721815
202.667801860332,50.335638827324
221.254971447666,43.7566757542235
188.12399360259,25.8529648629543
138.749048332471,1.4111796196306
140.149535328121,30.8390647597977
180.66252504236,47.0768970080775
128.590659988129,10.6448924611147
126.34093839007,52.3831945376784
210.330404849527,55.0476997518413
126.138510327834,40.5693384105439
246.460588846032,12.3950442535732
198.403373573258,63.1651742015714
171.665286509574,27.9204294716076
130.226987533489,57.9114780090848
238.587342159865,25.62968395959
54.5436758995799,-5.9866840497074
123.296833384393,56.0145401160056
259.288540884022,30.089349368234
198.878781475456,48.1757508400522
185.190323493694,62.4777640620499
243.716398529453,8.7675187649658
236.609529872411,5.9927821717198
158.337445293139,49.6760652263568
177.873587567829,40.3983284801788
19.9157635437588,30.9202159194905
194.966498707888,49.3848837639184
224.868971607739,44.1956029637432
233.051156849864,34.5928212421616
212.389662726412,46.0492391038589
236.417561198985,49.3625769857799
263.363936466895,58.9110451002398
245.309800226982,6.209665723209
183.519704465006,57.6444216698666
358.468819016614,-0.26906612002
242.843287386195,46.8434575048233
141.904058193548,51.7217933723161
238.218667485804,32.0308384548373
224.185995959023,39.1883777028282
145.974085709064,60.3456667141457
130.034608445336,45.7767726036235
230.651254002669,47.0887901963772
18.8281302021983,25.6430197607704
218.850500559215,57.1092341326433
250.85564658653,19.7390554693502
245.201863769458,16.0079967980081
116.024341192411,30.8454025933853
152.070904514251,19.2111380219624
252.986975799963,48.1293660764734
343.602193457009,-9.6136641142096
246.580481193374,19.6735758012128
22.6808767502237,-0.1264689032356
177.009650424174,38.7280030352189
155.603819227516,65.4836676974642
176.817019624592,43.2772280670945
223.717101223228,17.1590667830312
214.362921061435,53.1136010158637
122.993303856039,41.3904810026014
341.56110176227,1.268461537301
206.712261026736,24.0695885518204
200.410799667352,48.2051202239682
185.010938389773,15.6169827861826
6.255667634931,4.534470488413
128.03128302139,29.210249115418
144.887522768,51.231636103662
135.133198207043,62.8968075277946
334.410083901422,0.2018558174978
261.964074707093,57.1428933573239
205.744764118956,63.9044969032361
242.507059500827,25.4582634560364
128.21697820924,15.0241526971021
179.456869250146,56.6019940565297
245.071027748905,17.622321739725
196.741957214204,49.7056190606833
219.639452836609,41.4742581003527
137.123017268108,38.1243773019483
343.395404856427,29.9018625950799
152.958118502365,42.3015264249052
226.225645091731,44.7509773271149
130.109578725271,22.5258526052294
201.966738920838,45.1348659877453
51.1651504621797,0.1316989058066
34.5135023193882,0.1580754480186
195.396466873964,41.2725686328834
174.143762363753,54.5676839618035
222.693711657545,42.7843489275188
156.235868030547,61.790696609986
352.404284249844,-1.2409991055044
72.0288500227635,11.7134590299109
185.987787061481,39.7655926002935
221.740208985955,51.6953068149432
222.869365319944,40.8560936857994
197.826289476364,16.0099991360093
243.028971018642,27.4019092217907
331.550352095641,0.7994602745684
192.694205883786,39.3055295349518
157.716973611146,65.7611730484628
259.949819758244,29.2104906548038
144.818773338893,45.9710554523756
172.205916019957,51.6562601188703
138.44182583602,35.9912982602271
158.605027705682,31.4251647109198
190.298822938691,47.6060958298433
220.577448712294,37.2780429963193
190.076930455759,27.8098938507799
197.216245607246,56.6326976409506
202.177276555445,56.6513606077513
220.33513549695,61.6622332112008
162.026991829441,50.1726462646815
238.127588511074,44.9667523560157
22.264764174882,18.8126974665231
235.226198952564,42.314225385149
241.974553676327,33.5887849924795
131.900010423036,23.4195515863611
118.186319413418,21.6960599218867
165.900673745206,36.6243902523681
245.069596650955,5.6807285469501
136.059759049838,48.9878039256273
125.042273580876,25.5835950111809
202.084075956532,30.2125009650298
240.183360034623,34.9876292778684
255.640849383104,24.3620784184699
231.912512832179,33.9131585765381
199.06698630217,49.5442114218669
250.912200778336,23.3993721905454
173.644584381491,55.1543185397453
175.068880498036,61.8510279504751
134.895613942857,39.6261779449174
169.930729393267,37.3322960969325
221.346596318831,44.0452515804588
256.822055143701,31.3791849460209
42.7916038874327,-0.4060472032008
226.892981494462,38.5274402527657
207.122321118825,43.0728228066342
163.85516527323,9.5015858600655
184.193317990238,62.7764992331788
235.339724316926,3.7986532676255
130.955870382423,16.6738082807238
241.830504194574,26.323300133714
123.199665651749,38.3818235409626
243.399370966385,17.492776792071
163.799231398951,-2.7652192376146
189.900813172023,26.4557185028813
159.029194897062,60.4342660769694
146.273763240644,57.8991206717975
177.505504658457,64.0778162688515
123.557601676716,18.0828780171787
206.066969627488,47.0047029790262
197.202781057889,50.126619077641
243.584951414695,17.7324996147106
190.640646993198,47.3004450120108
190.106185830145,46.5891574692965
113.997528689656,45.9170749172277
152.625698716307,61.9199417165925
184.270884133238,52.7967609674432
193.019529437459,57.2463321997832
226.369946333574,44.3627009125326
309.615636656917,-0.6949931888525
158.775097162905,56.8827768210548
3.4784150925848,34.8801250297885
238.210714910392,32.2762411968888
123.605922721175,37.8536747812905
163.465204525524,19.9231876243458
165.872926143547,63.1753065789969
180.427234387606,13.7813595541583
186.789041945893,39.4520306563017
257.208294504981,22.3962794081094
241.342932760486,1.174317512543
193.288842835083,46.9839405963348
198.941745914006,62.6009212580146
230.345963480023,46.6621961892994
226.895872918506,46.5799037584829
248.50213193788,27.5010262643164
239.367458272381,43.9562871616715
150.683005179271,47.7557729458392
135.538391574507,31.8147486251451
242.548061128373,18.9133480533403
193.725320736425,49.676189917637
296.38543972047,78.4542961045756
116.875860904645,35.5922799702789
243.000588103336,26.2202050638041
155.555777205568,62.0745698122692
216.366548496813,54.2726463169201
132.463482553265,5.4832240470761
181.429593423109,24.5427300556984
219.699163022387,58.0295577780984
184.710419440461,54.3454347277317
294.526775208511,63.2556722173741
223.504079853786,39.4751219297216
124.163976812041,44.3536963412967
212.318065000971,-0.0031441993722
148.67882713139,9.2311717681505
185.305382476234,42.1071246608962
231.267701656488,56.4191217930611
221.608576298002,50.9580994848974
157.17747627979,60.0206551541582
153.345087028265,61.7128480037054
203.340968235286,52.9440646382172
161.125902011738,61.6491041407148
237.555974134131,54.7919738639094
226.977911064448,31.0651755494825
192.727365541947,34.3373820235121
248.271756224068,15.1893537881116
118.130659918829,21.3210985067663
245.094539850886,18.5618655034869
133.48622418805,39.1113020985078
114.003383461859,41.7949557507916
255.127765195245,39.292859485665
244.129820358184,10.6424239755961
192.027072036862,25.1118931143026
193.871339418444,60.1452683997064
147.31784434369,3.096162684769
182.742181717278,59.6275679973878
221.261610703961,39.9185833947922
224.052874229677,-1.1645771124728
50.5471158908943,-0.9408823652985
225.802097215842,55.0297161947517
200.80571008546,64.9637919673357
241.377048742374,40.0702338540854
148.190266548987,54.519457907695
186.228756265553,57.9944969462419
156.057514944317,56.8495110066155
359.694169123871,3.3292027131003
1.3417114782435,-9.541867684098
175.259436332651,48.2127634743539
205.716270996128,40.2416308686915
260.443659539658,59.6688737177041
203.120908951928,66.9446390219737
154.52157446461,3.7432352394865
260.173418343349,54.0482093885823
243.090791152851,58.3946227455782
241.094099963997,9.4863302400661
256.762747763599,23.0297741320763
186.014267201545,38.0057864545671
229.684729229446,48.2870643750445
318.333293758574,-0.8913512739645
0.9124992166812,6.3153977657915
242.816684684846,11.9923941009552
135.918019503776,38.386370729117
