,RA,DEC,Field
724,121.083844581798,3.9910909318857,142
725,121.089581348349,3.9404055087476,142
726,121.099345531456,4.6334305343971,142
727,121.139562763274,4.2590488348685,142
728,121.196671553087,3.8596710547706,142
729,121.295648049209,4.226422228676,142
730,121.409302241867,4.7691732680198,142
731,121.444228773182,3.8567831583303,142
732,121.455808141451,3.5376266120873,142
733,121.48455840443,4.8082633705811,142
734,121.505569319665,3.5639692197451,142
735,121.560578764012,4.8772801579038,142
736,121.632656957466,4.9501161510942,142
737,121.648689956834,3.9956497731555,142
738,121.650750778873,3.3119536897505,142
739,121.65932567537,4.7271553852651,142
740,121.666193701909,4.5724675976206,142
741,121.702207985359,3.4013045721578,142
742,121.746667883473,4.1852473711485,142
743,121.7481523991,4.1967645599461,142
744,121.761367605218,4.1923627610416,142
745,121.771600166777,3.3364077947314,142
746,121.782644608987,4.0208653091055,142
747,121.787444495296,4.6498237112583,142
748,121.83913220909,4.7351977233663,142
749,121.862189071919,4.2695434541338,142
750,121.91096296681,4.2510953168132,142
751,121.948478847113,4.6659297654553,142
752,122.022381124411,3.9206360615187,142
753,122.033450540985,4.4950669280245,142
754,122.075509041761,3.5811740709085,142
755,122.135587798836,4.7051817599974,142
756,122.212726069493,4.5106157930925,142
757,122.235883908597,3.901608706436,142
758,126.055807575738,19.9573820038085,137
759,126.077356327131,18.8306597575163,137
760,126.194814423714,19.0383500512841,137
761,126.384443101457,19.9124021614293,137
762,126.414481532471,19.4167102175117,137
763,126.678973372217,19.4192355200686,137
764,126.823207384253,19.874474291911,137
765,126.906539502615,18.7715152563065,137
766,126.97567867934,19.4979905988468,137
767,127.034769915007,18.3645023031781,137
768,127.164496521529,18.4339408829671,137
769,127.16620137612,19.7286852185586,137
770,127.594948274684,19.0776646690737,137
771,130.146191842745,17.5768404298316,64
772,130.185153089922,17.6818237072477,64
773,130.251138809533,17.5366361030244,64
774,130.31348839204,17.2645342552236,64
775,130.445022177501,17.7204458328886,64
776,130.612842662504,17.7754066574846,64
777,130.68222632175,17.7778812272903,64
778,130.785071630376,16.7062866169329,64
779,130.801821684729,16.4775339181329,64
780,130.976772660743,17.5720673887951,64
781,130.985424844786,17.1148781866458,64
782,130.985424844786,17.1148781866458,66
783,131.004956512915,16.5634663549483,64
784,131.004956512915,16.5634663549483,66
785,131.022968022664,16.9043324657569,64
786,131.022968022664,16.9043324657569,66
787,131.158749385208,15.9734064715126,66
788,131.178040675618,17.9393955608597,64
789,131.187608260157,15.5644013091546,66
790,131.250019658774,17.6939491859641,64
791,131.302637915357,15.9140267186198,66
792,131.317128597114,15.6885389658659,66
793,131.4594282823,16.4473105305878,64
794,131.4594282823,16.4473105305878,66
795,131.649606772098,17.4505740418961,64
796,131.650153074677,17.4512729441574,64
797,131.82103255997,17.1638068755993,66
798,131.864397934596,16.3402976005994,66
799,131.880486893867,15.9811491909812,66
800,131.890631048831,16.832295832015,66
801,132.089395657196,16.7094395371855,66
802,132.112258049905,16.1182564320392,66
803,132.276128272999,16.6404811498211,66
804,132.577781754758,16.0437490926827,66
805,132.594229417327,15.7723012350195,66
806,135.248714518922,14.6314520596919,65
807,135.441468085287,14.5771613883783,65
808,135.482959534114,13.8790562704402,65
809,135.510799302651,15.144698305947,65
810,135.545737376069,14.2151207572694,65
811,135.785061889345,14.6266811880158,65
812,135.898399077504,14.8638429838691,65
813,135.910963831872,15.1031729321848,65
814,136.011823456874,13.8208353024073,65
815,136.029152910043,14.3515867217966,65
816,136.061989723397,13.8439623751188,65
817,136.069572057916,14.5243777650234,65
818,136.120740585011,14.2210790330893,65
819,136.182695388657,15.326525168929,65
820,136.195969396435,13.8338875343038,65
821,136.22207102312,17.6451670028389,62
822,136.376324795447,17.5031685202487,62
823,136.494119552687,14.5385292888852,65
824,136.521298198232,14.0840759821936,65
825,136.548626110229,17.4399741370395,62
826,136.745848602359,17.9049647547279,62
827,136.817900645377,14.4438996201614,65
828,136.834186618983,17.0712133155104,62
829,136.848219149149,17.4182465274539,62
830,136.953869386011,17.8175542357545,62
831,136.988187640285,16.9425027762996,62
832,137.118486581011,16.8773850784127,62
833,137.143310520772,17.3634804969959,62
834,137.527281454346,17.5258832875891,62
835,137.656948937986,16.9463330062523,62
836,137.802350409939,17.9332752123979,62
837,137.834453977995,16.6724967083513,62
838,138.336399076932,19.8395927241822,61
839,138.472051457974,19.8255769896331,61
840,138.482711067736,20.4050643556513,61
841,138.64550791583,20.2910293635489,61
842,138.762810734781,19.8416927320385,61
843,139.322990320793,20.177315721549,61
844,139.43237330682,18.8010183864757,61
845,139.608960741952,20.4044767852713,61
846,139.695959473429,20.0257991359926,61
847,139.781756566043,19.6736697316379,61
848,140.876874633956,14.0349891090499,69
849,140.944376131484,13.1314896080184,69
850,141.073548121748,13.7416477163369,69
851,141.151980689178,12.6586622171774,69
852,141.277907878932,12.8607670364273,69
853,141.429787500981,13.9344623402926,69
854,141.630774716532,12.7089035842632,69
855,141.695377314417,13.3596986230543,69
856,141.695891629121,13.3607957977548,69
857,142.079491286319,13.1028401042194,69
858,142.371060973252,12.6197090873875,69
859,148.294449194313,12.670549971261,71
860,148.899998290707,14.1492798658598,71
861,149.085611837249,14.0415495663395,71
862,149.270569497072,13.6076423270736,71
863,149.329089825354,13.2157435586929,71
864,149.483231872816,13.6332390666583,71
865,149.485779678138,13.7024872752772,71
866,149.624503445045,13.2609191648704,71
867,149.633690957036,10.8742823553665,70
868,149.698290533317,13.1323905128275,71
869,149.837725362266,11.3668484325932,70
870,150.22467381462,11.0884680830705,70
871,150.300055285645,12.0370058886273,70
872,150.485838392719,12.1169366696396,70
873,150.55595352015,11.1795729377889,70
874,151.226805545928,12.0027945568105,70
875,153.057415102916,8.0943475168804,72
876,153.095694553587,10.7869659371264,73
877,153.122415302074,7.9785999137143,72
878,153.141202721595,10.9674631227413,73
879,153.161433714274,7.9946138299724,72
880,153.462357408544,8.8121777296948,72
881,153.563542163469,7.3936236181761,72
882,153.584360743401,9.9143205657389,73
883,153.757284139145,8.1031232050888,72
884,153.805411918154,10.1098910278842,73
885,153.806475125505,9.8694582629996,73
886,153.974327072823,10.1534961485527,73
887,153.988362720699,7.8088526433181,72
888,154.111829652303,8.3681793381587,72
889,154.12411101522,10.890169201531,73
890,154.196058307742,8.1665040631881,72
891,154.207323147343,10.5009877609308,73
892,154.216994523826,7.8108993464242,72
893,154.317861922149,8.4348020628484,72
894,154.442169912136,7.7083390663513,72
895,154.465213738004,11.2004774206382,73
896,154.520237652183,7.594699535365,72
897,154.522624347114,8.5100968527352,72
898,154.768758435562,6.9729273976637,80
899,154.856027268832,6.9148748392319,80
900,154.952472670688,7.7967824000501,80
901,155.093490837675,7.9984890423115,80
902,155.130402171693,8.1880231438106,80
903,155.186667546672,7.9999264259451,80
904,155.203901328456,8.0807798532622,80
905,155.613780231998,7.7202707880944,80
906,155.749803398853,7.1476302999845,80
907,155.793741068903,7.2671653741921,80
908,155.805397992882,7.8964103266415,80
909,155.864963219258,6.9339968716501,80
910,156.006882014733,7.5072585100837,80
911,156.313083955677,8.0653800994253,80
912,158.309842822207,11.1868858036933,82
913,158.426710006195,9.84107964958,82
914,158.499304914565,11.1509461304203,82
915,158.543670109778,10.0949958609279,82
916,158.550554901585,9.96766379259,82
917,158.744141048905,10.706731849669,82
918,158.812930890051,10.9112377485907,82
919,159.07985081027,10.8571670681803,82
920,159.151345013228,10.7139712616991,82
921,159.613831808483,10.9067795853403,82
922,159.640349055033,10.3515638573056,82
923,159.685809433898,11.0148756827896,82
924,159.758195400837,10.2733935614608,82
925,159.820172970689,10.4286760102027,82
926,159.890794371642,6.0772049236593,84
927,159.905647596937,5.1594356086486,84
928,160.001891004478,5.2140719580994,84
929,160.065085897327,5.0729847614637,84
930,160.104736697167,5.6294934132494,84
931,160.297698836932,6.0515120822133,84
932,160.303881682839,6.5894260331895,84
933,160.454148795409,5.6664035488409,84
934,160.558410641199,5.5296668898066,84
935,160.615887711022,5.5667971578063,84
936,160.646038729439,5.0554769550237,84
937,160.705373814197,5.2072431479883,84
938,160.769227846951,5.824438864139,84
939,160.791775918294,5.600666338053,84
940,160.801707796714,5.2839289597072,84
941,160.806385537598,5.3659301810033,84
942,160.808954141613,5.6175085204991,84
943,160.852226340118,5.232892646571,84
944,160.895697532508,6.1843994687305,84
945,160.991620061188,5.8562527983726,84
946,161.011691431023,5.4153848720092,84
947,161.05050235795,5.621812308631,84
948,161.104418209958,5.1482483815224,84
949,161.127407926882,5.4507536302469,84
950,161.138871216519,5.1743819537277,84
951,161.142453342575,6.4809528601613,84
952,164.423405352487,8.5101823499143,74
953,164.570560205743,9.0485287992566,74
954,164.723260545416,8.8893428323423,74
955,164.814163235652,8.8270561658035,74
956,164.821864139346,8.3463904459274,74
957,164.825502191876,8.4103945147854,74
958,164.902441614088,8.3987829934088,74
959,164.983310321132,9.2185885601062,74
960,165.020241936793,7.9345073405704,74
961,165.172863244373,8.834126961441,74
962,165.213148894207,8.8564271146,74
963,165.246611891743,8.9372592505012,74
964,165.26493217568,7.8509608320733,74
965,165.281060805601,8.2476311593748,74
966,165.299435442347,8.4976530907069,74
967,165.414490187695,9.1482942580003,74
968,165.463972553392,9.2180700079929,74
969,165.553476846279,5.5728501284226,75
970,165.553470355953,8.6537520561072,74
971,165.564400372736,8.5305684026785,74
972,165.612472279306,7.7666798030684,74
973,165.782096999996,7.8080528403505,74
974,165.793732957228,5.4149810163277,75
975,165.832866093489,9.0443563691445,74
976,165.859126214481,5.3574598228918,75
977,165.903870582796,4.7490730636474,75
978,165.917086285154,5.5685441589872,75
979,165.931003932298,5.3433817017965,75
980,166.004057736257,4.6047774016402,75
981,166.057695757557,4.4622799054784,75
982,166.092591103769,4.2035043055935,75
983,166.539048977898,4.6893811876156,75
984,166.742019165722,5.0075176603528,75
985,166.765797953437,4.0954438485248,75
986,166.76986142293,4.1530071317718,75
987,166.99373229466,4.6069529258487,75
988,167.390744414103,3.9727423955411,89
989,167.710031967128,3.61791889294,89
990,167.736464754997,3.150818628126,89
991,167.841541980734,2.92465433919,89
992,167.873069737886,2.457119564777,89
993,167.89339612638,2.9838675398023,89
994,167.943045101346,3.1301238681839,89
995,167.968982227684,4.0763018877271,89
996,167.977407442989,3.6239665787872,89
997,167.999927034422,3.4055202577197,89
998,168.014006487423,2.6006615591958,89
999,168.658487503875,3.8102931760001,77
1000,168.658487503875,3.8102931760001,89
1001,168.658487503875,3.8102931760001,103
1002,168.697074453389,5.0844735229969,103
1003,168.713239239532,2.9439849185419,77
1004,168.713239239532,2.9439849185419,89
1005,168.904732285901,5.1670510363933,103
1006,168.925817002111,2.8138334232489,77
1007,168.952369571001,3.9106050066866,77
1008,168.952369571001,3.9106050066866,103
1009,168.959109077626,3.7319641574015,77
1010,168.959109077626,3.7319641574015,103
1011,169.005742559037,2.6886518958035,77
1012,169.128464442646,4.5289662905671,103
1013,169.142231450433,3.2056369270867,77
1014,169.179094897404,2.4896783564529,77
1015,169.204163964427,4.7012719430441,103
1016,169.252063705069,4.3741547376011,103
1017,169.394141726396,4.4330037603083,103
1018,169.441208490372,3.0814864286902,77
1019,169.445025109319,2.4834284017121,77
1020,169.467449769187,4.2058298438238,103
1021,169.492934443685,3.9141143365338,77
1022,169.492934443685,3.9141143365338,103
1023,169.523096141362,3.2401172325031,77
1024,169.537329133609,3.5069793985289,77
1025,169.537329133609,3.5069793985289,103
1026,169.735816159555,4.0847406938387,103
1027,169.786057128581,3.6384872134097,77
1028,169.786057128581,3.6384872134097,103
1029,169.801662322028,2.3425130099537,77
1030,169.824427267487,3.7564193713664,77
1031,169.824427267487,3.7564193713664,103
1032,169.825169324759,2.9152946273151,77
1033,169.944798116295,3.5137996619547,103
1034,169.955739623977,4.7895138725635,103
1035,170.122821213627,4.769641546732,103
1036,171.426748845674,4.2216722650722,102
1037,171.435452386361,3.9889622171617,102
1038,171.472040372854,4.8005096491722,102
1039,171.491889337865,4.2885468054973,102
1040,171.517660510432,4.2371552279612,102
1041,171.523669723174,4.4390689776377,102
1042,171.533525410155,4.1681262872127,102
1043,171.728474904514,4.4245832757886,76
1044,171.728474904514,4.4245832757886,102
1045,171.763396768845,4.1036856993888,76
1046,171.763396768845,4.1036856993888,88
1047,171.763396768845,4.1036856993888,102
1048,171.932709836132,4.4454994119721,76
1049,171.932709836132,4.4454994119721,88
1050,171.932709836132,4.4454994119721,102
1051,172.037582397446,5.469866055682,88
1052,172.037582397446,5.469866055682,102
1053,172.303274482807,4.5849648877991,76
1054,172.303274482807,4.5849648877991,88
1055,172.303274482807,4.5849648877991,102
1056,172.58083750579,4.7282588079385,76
1057,172.58083750579,4.7282588079385,88
1058,172.748060694393,5.1158915153268,76
1059,172.748060694393,5.1158915153268,88
1060,172.757994308833,4.4592098732157,76
1061,172.757994308833,4.4592098732157,88
1062,172.868576106654,5.0151858249617,76
1063,172.868576106654,5.0151858249617,88
1064,172.934714031897,5.1622712288862,76
1065,172.934714031897,5.1622712288862,88
1066,172.990857459962,5.0340472219675,76
1067,172.990857459962,5.0340472219675,88
1068,173.045056670389,5.4194610258899,76
1069,173.045056670389,5.4194610258899,88
1070,173.222094708756,4.836784534729,76
1071,173.222094708756,4.836784534729,88
1072,173.400849961618,4.6466135324527,88
1073,173.641966644803,0.6607024643035,91
1074,173.653372403804,2.2310280671593,91
1075,173.674996403626,1.5964516953771,91
1076,173.69387482539,0.9260528990684,91
1077,173.809905419668,1.9005363863117,91
1078,173.877017741251,1.4492922444039,91
1079,173.910708105679,1.4309517810499,91
1080,174.17192465591,1.6807504565653,91
1081,174.189924665415,1.6818684830211,91
1082,174.22678182568,1.9539527716806,91
1083,174.300652799541,1.0370149646145,91
1084,174.301441313595,2.3359147070405,91
1085,174.32269597342,1.3365120508255,91
1086,174.640514963061,1.670599295361,91
1087,174.798170048792,2.2069129974029,91
1088,174.863755434574,0.5242658474446,78
1089,174.868834773246,-0.2391246704528,78
1090,174.99806660127,0.4083084117977,78
1091,175.038035098475,1.2064312243081,91
1092,175.374260653347,-0.9022045499789,78
1093,175.443036488643,-0.658800009307,78
1094,175.475266237634,0.3940099484099,78
1095,175.646973367968,-0.2731418748312,78
1096,175.87243095824,-0.2516698379081,78
1097,176.051444172524,0.3157481075055,78
1098,176.098484392402,-0.4880229474157,78
1099,176.109661756345,-0.1638667634843,78
1100,176.117877403665,0.2731152482576,78
1101,176.229552045182,-0.2065039885961,78
1102,176.340853472256,0.4365807122989,78
1103,178.123552249953,-0.6861703729632,100
1104,178.442567383481,-0.0127746758342,100
1105,178.909969065246,-0.3270894678116,100
1106,179.162362722687,-0.5600503383169,100
1107,179.254888834008,0.0070526001396,100
1108,179.515240667935,-1.2159999283493,100
1109,179.516617099541,-0.7866912990088,100
1110,179.535189838504,-1.3869451609134,100
1111,179.570291716719,-1.3815617247058,100
1112,179.592094208132,-0.728306062003,100
1113,179.646396145759,-0.9017235114649,100
1114,179.691925233106,-0.2602027777096,100
1115,180.710295604228,0.2562101091837,104
1116,180.881226833187,-0.0226221813265,97
1117,180.881226833187,-0.0226221813265,104
1118,180.969523014632,-0.3785902978816,97
1119,180.969523014632,-0.3785902978816,104
1120,181.165076093229,0.0204831349249,97
1121,181.165076093229,0.0204831349249,104
1122,181.579306631405,-1.4349054858717,97
1123,181.622902781343,-0.3880234144831,97
1124,181.622902781343,-0.3880234144831,104
1125,181.635801690822,-0.5894024263179,97
1126,181.635801690822,-0.5894024263179,104
1127,182.02689964232,-1.1318102184018,97
1128,182.02689964232,-1.1318102184018,104
1129,183.191361350586,-2.2650008561314,115
1130,183.663265352194,-1.184978013588,114
1131,183.663265352194,-1.184978013588,115
1132,183.68603119023,-1.9374738249441,114
1133,183.68603119023,-1.9374738249441,115
1134,183.71453040801,-1.7031370363708,114
1135,183.71453040801,-1.7031370363708,115
1136,183.760158923475,-2.0245859956254,114
1137,183.760158923475,-2.0245859956254,115
1138,183.881085406693,-2.1292789521946,114
1139,183.881085406693,-2.1292789521946,115
1140,184.044256833352,-1.8776055425054,114
1141,184.044256833352,-1.8776055425054,115
1142,184.177745239363,-1.3252475242755,114
1143,184.177745239363,-1.3252475242755,115
1144,184.226676403326,-1.4891034456361,114
1145,184.226676403326,-1.4891034456361,115
1146,184.263743576452,-2.2196399663812,114
1147,184.263743576452,-2.2196399663812,115
1148,184.264019300852,-2.3006751131425,114
1149,184.264019300852,-2.3006751131425,115
1150,184.323321513088,-2.1991600381542,114
1151,184.323321513088,-2.1991600381542,115
1152,184.433717509228,-1.270321260525,114
1153,184.433717509228,-1.270321260525,115
1154,184.474323106827,-2.7274027480148,114
1155,184.474323106827,-2.7274027480148,115
1156,184.605776045284,-1.6541833242665,114
1157,184.605776045284,-1.6541833242665,115
1158,184.826748575016,-1.3839515063295,114
1159,185.089494209248,-2.4791192326437,114
1160,185.161732547429,-1.2542762402985,114
1161,185.304896050423,-2.337074084628,114
1162,185.304896050423,-2.337074084628,116
1163,185.701264751045,-1.621582941294,116
1164,185.908556831421,-1.9381112328007,116
1165,186.094249998282,-2.5403150578015,116
1166,186.447230402969,-3.1968887097887,116
1167,186.503369044831,-2.0499158516272,116
1168,186.550807632162,-2.8732582397859,116
1169,186.560697482187,-2.603371566429,116
1170,186.597060379367,-1.9921673882191,116
1171,186.649796646637,-2.8016366182027,116
1172,186.886976708645,-3.1595995979401,113
1173,186.886976708645,-3.1595995979401,116
1174,187.011802359915,-3.6588122294978,113
1175,187.095353655756,-2.7936309766519,113
1176,187.111004333117,-3.5757174175373,113
1177,187.115854521886,-2.7783853969981,113
1178,187.40597769772,-2.4800702034775,113
1179,187.421973894632,-3.1795834399032,113
1180,187.716253803246,-3.3860497684099,113
1181,187.768634263592,-3.2660252249885,113
1182,187.812556005509,-3.5964362394215,113
1183,188.247514088958,-2.4043540829378,118
1184,188.448460618822,-3.4606056036792,113
1185,188.448460618822,-3.4606056036792,118
1186,188.653189480144,-2.2792356726751,118
1187,188.982174689148,-2.7409484212501,118
1188,189.122268681135,-2.8040160954994,118
1189,189.202087246269,-2.3462996695593,118
1190,209.752960294483,-10.8984335372572,95
1191,209.752960294483,-10.8984335372572,98
1192,209.77735550544,-10.5706746762276,95
1193,209.77735550544,-10.5706746762276,98
1194,209.986145500025,-10.549743837575,95
1195,209.986145500025,-10.549743837575,98
1196,210.093142446229,-11.8909841365368,95
1197,210.093142446229,-11.8909841365368,108
1198,210.108215836445,-10.912465092479,95
1199,210.149392021286,-10.671201856944,95
1200,210.204041168624,-10.6907511596533,95
1201,210.306053362653,-12.5868153602942,108
1202,210.354330510558,-12.4138117240742,108
1203,210.356246005991,-11.9278937421375,95
1204,210.356246005991,-11.9278937421375,108
1205,210.383231254832,-10.5807379314848,95
1206,210.383438008133,-12.7738955956667,108
1207,210.432648375009,-12.1493647851135,108
1208,210.45364716309,-12.0818480153755,108
1209,210.463814536269,-11.5931893953947,95
1210,210.601188518894,-12.9478675588976,108
1211,210.623103168687,-11.0713464181513,95
1212,210.672525625887,-12.1853227169364,108
1213,210.778108898739,-11.9847380764921,95
1214,210.778108898739,-11.9847380764921,108
1215,210.843920722497,-13.1462400874236,108
1216,210.847099577406,-12.9281009210962,108
1217,210.850672231436,-13.2883069658781,108
1218,210.899254509049,-11.8618744509915,108
1219,210.96728449393,-12.9118530145878,108
1220,210.998715040207,-13.3258165164826,108
1221,211.027707795096,-13.289734923706,108
1222,211.054326367411,-12.3173827993854,108
1223,211.074838235828,-12.2669807999317,108
1224,211.127910346896,-13.3167370416346,108
1225,211.142356199372,-12.28710265529,108
1226,211.23119818103,-13.0287506458025,108
1227,211.251710811642,-12.704280152213,108
1228,211.348119584982,-12.7436729811579,108
1229,211.48531120574,-13.0405009547607,108
1230,211.545087310475,-13.7165957939296,101
1231,211.62674251705,-13.0498024757551,101
1232,211.62674251705,-13.0498024757551,108
1233,211.720170888073,-13.4268053195199,101
1234,211.720170888073,-13.4268053195199,108
1235,211.862299993922,-13.1542390388692,101
1236,211.909784574457,-13.2339289056975,101
1237,212.069000389514,-13.6636525893285,101
1238,212.186559534375,-13.3322071327616,101
1239,212.323249298301,-12.7743155946455,101
1240,212.436959116277,-13.0672173063898,101
1241,212.625044311061,-12.8409128152024,101
1242,212.645073419205,-13.3407071026524,101
1243,212.772946437891,-13.3602479069797,101
1244,212.835275995693,-13.7235237119464,101
1245,212.943101191717,-13.92414171078,101
1246,235.465738618162,-21.3459618424924,110
1247,235.806582289223,-20.451136815801,110
1248,235.968703110831,-20.5204614784636,110
1249,236.099063076304,-20.4056754191027,110
1250,236.368323720471,-20.8134598341136,96
1251,236.368323720471,-20.8134598341136,110
1252,236.456850411879,-19.4590186027774,96
1253,236.498125352793,-20.5769503089267,96
1254,236.498125352793,-20.5769503089267,110
1255,236.541535307582,-20.974500864798,110
1256,236.547552445444,-20.503526017211,96
1257,236.547552445444,-20.503526017211,110
1258,236.722037062623,-18.8115066649465,112
1259,236.763352683863,-20.5215664631354,96
1260,236.763352683863,-20.5215664631354,110
1261,236.91396761816,-20.1509041184253,96
1262,237.000316398731,-19.7546298797411,96
1263,237.000316398731,-19.7546298797411,112
1264,237.110221760106,-20.6494084779184,96
1265,237.181937660806,-20.17077674099,96
1266,237.285203241272,-20.1148221086732,96
1267,237.33727966962,-19.987386469835,96
1268,237.39550958938,-20.4770161591812,96
1269,237.401586086298,-19.3654436703107,96
1270,237.401586086298,-19.3654436703107,112
1271,237.457725357065,-19.2149239428329,96
1272,237.457725357065,-19.2149239428329,112
1273,237.537465161705,-20.2805754530874,96
1274,237.669438699025,-20.27014991242,96
1275,237.723151584897,-19.1169108910167,112
1276,237.779213622796,-20.267093135498,96
1277,237.906771884066,-19.0179011630924,112
1278,237.962440392235,-18.8462302242827,112
1279,237.973603999289,-19.4847407777213,112
1280,238.255407426198,-18.2297867289456,112
1281,239.415129512025,-19.0360420004934,99
1282,239.813708145472,-18.7249078438406,99
1283,239.969868347012,-18.2131205188883,99
1284,240.208723716986,-18.7553971036481,99
1285,240.284096809922,-19.3305006997523,99
1286,240.566991800187,-19.1926203002069,99
1287,240.702490314075,-19.3076495061489,99
1288,240.719216750242,-18.7691256225399,99
1289,252.754765828785,9.1240565171423,148
1290,252.792968989348,8.5588080340333,148
1291,253.045733671362,3.5667128381785,146
1292,253.079041545808,3.4404382785294,146
1293,253.202242021819,3.518427092576,146
1294,253.216679640126,3.9730105382389,146
1295,254.554599211797,11.4778598577247,147
1296,254.572663037695,10.9045424807739,147
1297,254.703020474277,10.8391531642806,147
1298,254.70509079302,10.5928485286409,147
1299,254.73610385832,10.4342625803028,147
1300,254.769410538217,10.959650229552,147
1301,254.824172263693,11.0489570613733,147
1302,254.948014928727,11.1109478637855,147
1303,255.020679517613,10.4143912893761,147
1304,255.095225027542,10.4991519242114,147
1305,255.121732547463,10.7082361508058,147
1306,255.163119980048,10.1823116646209,147
1307,255.170447044262,10.7696517746564,147
1308,255.172887292916,11.3405317007478,147
1309,255.174240184389,10.8387986381098,147
1310,255.219971274518,10.6220873410244,147
1311,255.301807824836,10.9708926264053,147
1312,255.437617707562,10.1807563354989,147
1313,255.467232280078,11.5516488073381,147
1314,255.490877806647,10.9728874168392,147
1315,255.624438895462,10.5238027200715,147
1316,255.67703934117,12.2033760542286,150
1317,255.692808415961,10.3781217412762,147
1318,255.739971897129,11.1898565697199,147
1319,255.739971897129,11.1898565697199,150
1320,255.74341330684,12.3872297713097,150
1321,255.749333570007,11.5074714950353,147
1322,255.749333570007,11.5074714950353,150
1323,255.760059123221,10.4568374402577,147
1324,255.76438853583,10.5013290617658,147
1325,255.774493400847,12.1642633366781,150
1326,255.777215447115,11.7703536976881,150
1327,255.781033566099,12.4266689399862,150
1328,255.789285720572,10.0257756509304,147
1329,255.797646088484,12.4552636457837,150
1330,255.841137058385,10.1293442811427,147
1331,255.890545521105,11.1729174847093,147
1332,255.890545521105,11.1729174847093,150
1333,255.900897418909,11.1964503830696,147
1334,255.900897418909,11.1964503830696,150
1335,255.906429985537,11.8556326377929,150
1336,255.984953956585,11.8955975147814,150
1337,256.015074727943,12.3324826011068,150
1338,256.046721535269,10.9013391567769,147
1339,256.046721535269,10.9013391567769,150
1340,256.050626834471,12.1554110022679,150
1341,256.066660701457,11.3965421851557,147
1342,256.066660701457,11.3965421851557,150
1343,256.069763524094,10.0412721962903,147
1344,256.079443694977,11.2111935766133,147
1345,256.079443694977,11.2111935766133,150
1346,256.115525943961,10.1306980329809,147
1347,256.118877811713,11.1539660949219,147
1348,256.118877811713,11.1539660949219,150
1349,256.190361599619,12.3799988872737,150
1350,256.205666389847,11.967115740744,150
1351,256.211357988224,11.2530803124326,147
1352,256.211357988224,11.2530803124326,150
1353,256.311206672315,11.4383079547877,150
1354,256.320502792421,11.8675725635378,150
1355,256.355102010106,11.2994124628507,150
1356,256.375993048721,12.4824294405479,150
1357,256.518286449213,10.8084749960504,150
1358,256.525064643997,11.0994182327409,150
1359,256.529365592706,11.0357321395276,150
1360,256.547267239109,10.8163934626999,150
1361,256.550432950242,12.3113687386334,150
1362,256.579658021234,11.6731773326609,150
1363,256.628092008528,11.6209635666055,150
1364,256.766970714459,12.1404150260805,150
1365,256.807678097517,12.1792048380676,150
1366,256.809787436872,12.1821697504469,150
1367,256.855559732501,11.6406301375819,150
1368,256.950309790825,11.8137809292226,150
1369,256.985694665538,11.514033405592,150
1370,257.017006840804,10.8865261685962,150
1371,257.019530498917,11.9037565673905,150
1372,257.091421756724,11.6246017513849,150
1373,257.149522534492,11.943827235163,150
1374,257.17539267819,11.6484749700405,150
1375,257.181942360495,11.9043789389639,150
1376,257.21524976756,10.8387560048375,150
1377,257.235537233639,11.7148146803136,150
1378,257.254065191306,11.0013329567604,150
1379,257.281381362978,10.8163195830613,150
1380,257.290492048191,11.0843510144762,150
1381,257.30000417038,10.8004353500909,150
1382,257.304404670882,11.3622743696487,150
1383,261.690396182369,27.5513503780128,151
1384,261.696927097557,26.9868191649376,151
1385,261.779320877321,27.356781308638,151
1386,261.862119281626,26.7994010441856,151
1387,261.927222186996,26.9093591818614,151
1388,261.93982580722,26.9677893023567,151
1389,261.941283738398,27.3728449114992,151
1390,262.058127545383,27.9833153108215,151
1391,262.173634006051,26.6885463283324,151
1392,262.18097984923,27.9921641136936,151
1393,262.27957634905,27.2726862409178,151
1394,262.398849564119,27.4575150139637,151
1395,262.445863892163,27.4772097955044,151
1396,262.447968239762,27.9718973439085,151
1397,262.494872475641,27.9707929763935,151
1398,262.543746917182,27.4298598781046,151
1399,262.602850995944,27.2936399044324,151
1400,262.640307265296,26.7095242398692,151
1401,262.741686134243,27.8559489528768,151
1402,262.784735881003,28.1179418324784,151
1403,262.823437288903,27.7806463735218,151
1404,262.845534403854,26.5688061303313,151
1405,262.851008022399,26.9028941610874,151
1406,262.86118129593,27.9602585096996,151
1407,262.904763296083,27.7992589375314,151
1408,262.946453101779,27.6883108730832,151
1409,262.990345781803,26.6120734865331,151
1410,263.016469091991,26.6246099565899,151
1411,263.038096363665,26.6127085316846,151
1412,263.096897112208,27.7512821413528,151
1413,263.104987439445,26.9404061922797,151
1414,263.114214606742,27.259314263814,151
1415,263.117641041173,27.2081685873287,151
1416,263.142712828796,27.9213401643595,151
1417,263.158817731769,26.6244810222304,151
1418,263.178308051478,27.3300355534552,151
1419,263.186959627558,27.8198793920602,151
1420,263.257664480436,27.1348060128811,151
1421,263.264150676136,26.6148814802009,151
1422,263.285480215939,26.8893961277711,151
1423,263.310192193044,26.8517161479427,151
1424,263.360927166822,26.6032887244716,151
1425,263.363227710814,26.9848590821725,151
1426,263.36382994974,26.9224251963917,151
1427,307.19889338289,0.3707170808565,135
1428,307.266971273788,-0.6633435836765,135
1429,307.2766106766,-0.3439126264054,135
